,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
331,331,1,42,True,True,False,7,26.784,0,7
332,332,1,42,True,True,False,87,98.786,3,97
333,333,1,42,True,True,False,14,32.069,0,15
334,334,1,42,True,True,False,12,31.314,0,12
335,335,1,42,True,True,False,55,61.566,4,65
336,336,1,42,True,True,False,131,91.186,18,289
337,337,1,42,True,True,False,12,31.672,0,13
338,338,1,42,True,True,False,50,59.96,3,56
339,339,1,42,True,True,False,169,168.584,6,210
340,340,1,42,True,True,False,20,36.686,0,22
341,341,1,42,True,True,False,97,105.287,5,108
342,342,1,42,True,True,False,70,70.992,4,85
343,343,1,42,True,True,False,57,60.885,3,67
344,344,1,42,True,True,False,96,85.613,7,151
345,345,1,42,True,True,False,49,63.105,2,55
346,346,1,42,True,True,False,14,30.562,0,17
347,347,1,42,True,True,False,36,50.304,2,42
348,348,1,42,True,True,False,8,27.458,0,8
349,349,1,42,True,True,False,11,30.633,0,11
350,350,1,42,True,True,False,19,36.59,1,23
351,351,1,42,True,True,False,19,33.978,1,22
352,352,1,42,True,True,False,57,68.802,3,65
353,353,1,42,True,True,False,49,62.703,2,55
354,354,1,42,True,True,False,12,31.65,0,12
355,355,1,42,True,True,False,14,29.793,0,15
356,356,1,42,True,True,False,130,99.334,14,271
357,357,1,42,True,True,False,125,126.001,6,150
358,358,1,42,True,True,False,7,26.796,0,7
359,359,1,42,True,True,False,155,145.222,10,196
360,360,1,42,True,True,False,11,26.73,1,16
361,361,1,42,True,True,False,162,130.894,13,327
362,362,1,42,True,True,False,45,56.008,3,52
363,363,1,42,True,True,False,128,57.368,15,270
364,364,1,42,False,False,True,137,0.725,28,520
365,365,1,42,True,True,False,65,71.814,5,78
366,366,1,42,True,True,False,95,85.844,8,132
367,367,1,42,True,True,False,18,35.584,0,19
368,368,1,42,True,True,False,53,57.389,3,66
369,369,1,42,True,True,False,16,33.623,0,17
370,370,1,42,True,True,False,86,92.105,4,111
371,371,1,42,True,True,False,94,104.556,3,107
372,372,1,42,False,False,True,114,-1.875,20,520
373,373,1,42,True,True,False,90,-3.444,11,394
374,374,1,42,False,False,True,173,101.0,20,520
375,375,1,42,True,True,False,47,51.354,5,88
376,376,1,42,True,True,False,18,37.295,0,19
377,377,1,42,True,True,False,37,26.987,1,47
378,378,1,42,True,True,False,52,62.098,3,61
379,379,1,42,True,True,False,22,33.905,1,30
380,380,1,42,True,True,False,74,79.258,4,82
381,381,1,42,True,True,False,129,126.514,7,163
382,382,1,42,True,True,False,8,27.789,0,8
383,383,1,42,True,True,False,62,64.478,5,77
384,384,1,42,True,True,False,19,35.373,1,21
385,385,1,42,False,False,True,218,101.075,37,520
386,386,1,42,True,True,False,153,125.277,18,235
387,387,1,42,True,True,False,53,54.585,6,80
388,388,1,42,True,True,False,10,26.427,0,15
389,389,1,42,True,True,False,63,72.871,4,76
390,390,1,42,True,True,False,45,56.33,3,50
391,391,1,42,True,True,False,56,64.87,3,64
392,392,1,42,True,True,False,52,61.001,3,60
393,393,1,42,True,True,False,19,35.827,1,21
394,394,1,42,True,True,False,49,61.317,3,55
395,395,1,42,True,True,False,46,54.332,3,52
396,396,1,42,True,True,False,51,64.725,2,59
397,397,1,42,True,True,False,100,104.2,6,116
398,398,1,42,True,True,False,84,91.42,4,96
399,399,1,42,True,True,False,69,54.83,8,98
400,400,1,42,True,True,False,49,49.349,5,62
401,401,1,42,False,False,True,183,101.2,20,520
402,402,1,42,True,True,False,16,33.097,0,17
403,403,1,42,True,True,False,38,52.135,2,51
404,404,1,42,True,True,False,125,94.492,18,213
405,405,1,42,True,True,False,192,162.005,20,282
406,406,1,42,True,True,False,28,39.534,3,39
407,407,1,42,True,True,False,80,58.622,10,174
408,408,1,42,True,True,False,49,47.171,5,60
409,409,1,42,True,True,False,18,24.979,1,22
410,410,1,42,True,True,False,25,42.404,1,29
411,411,1,42,True,True,False,52,59.7,5,64
412,412,1,42,True,True,False,82,88.369,5,97
413,413,1,42,True,True,False,17,36.79,0,18
414,414,1,42,False,False,True,144,-53.75,57,520
415,415,1,42,True,True,False,17,26.333,1,23
416,416,1,42,True,True,False,140,126.622,13,198
417,417,1,42,True,True,False,56,66.228,3,66
418,418,1,42,True,True,False,205,162.075,18,392
419,419,1,42,True,True,False,55,61.867,5,74
