,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
435,435,2,42,True,True,False,9,27.84,0,8
436,436,2,42,True,True,False,54,63.475,3,64
437,437,2,42,True,True,False,55,26.698,10,221
438,438,2,42,True,True,False,91,99.609,4,122
439,439,2,42,True,True,False,34,49.076,1,38
440,440,2,42,True,True,False,20,35.159,1,21
441,441,2,42,True,True,False,34,19.648,5,58
442,442,2,42,True,True,False,18,33.503,1,18
443,443,2,42,True,True,False,8,27.772,0,8
444,444,2,42,True,True,False,22,30.863,2,27
445,445,2,42,True,True,False,114,102.866,8,129
446,446,2,42,True,True,False,39,28.979,2,76
447,447,2,42,True,True,False,66,78.092,2,72
448,448,2,42,True,True,False,24,39.876,1,26
449,449,2,42,True,True,False,42,56.543,2,45
450,450,2,42,True,True,False,55,15.91,3,81
451,451,2,42,True,True,False,132,137.541,4,161
452,452,2,42,True,True,False,57,69.108,3,69
453,453,2,42,True,True,False,59,36.103,12,101
454,454,2,42,True,True,False,106,109.436,7,126
455,455,2,42,True,True,False,179,168.378,7,288
456,456,2,42,True,True,False,83,83.481,7,99
457,457,2,42,True,True,False,46,60.724,2,49
458,458,2,42,True,True,False,68,73.837,5,79
459,459,2,42,True,True,False,65,77.984,2,67
460,460,2,42,False,False,True,207,109.05,31,520
461,461,2,42,True,True,False,227,178.005,18,494
462,462,2,42,True,True,False,76,89.593,3,85
463,463,2,42,True,True,False,39,53.093,2,41
464,464,2,42,True,True,False,62,69.07,5,86
465,465,2,42,True,True,False,22,37.863,1,23
466,466,2,42,True,True,False,22,31.492,3,27
467,467,2,42,True,True,False,44,52.831,4,52
468,468,2,42,True,True,False,98,28.234,9,155
469,469,2,42,True,True,False,84,91.55,5,96
470,470,2,42,True,True,False,12,28.543,1,12
471,471,2,42,True,True,False,70,73.163,4,129
472,472,2,42,True,True,False,8,26.333,0,9
473,473,2,42,True,True,False,25,39.062,2,28
474,474,2,42,True,True,False,34,42.314,5,46
475,475,2,42,True,True,False,60,72.652,3,67
476,476,2,42,True,True,False,36,50.109,2,40
477,477,2,42,True,True,False,21,16.223,2,61
478,478,2,42,True,True,False,57,69.79,2,63
479,479,2,42,True,True,False,98,102.388,5,121
480,480,2,42,True,True,False,151,100.297,21,320
481,481,2,42,True,True,False,58,69.638,1,73
482,482,2,42,True,True,False,99,106.225,5,116
483,483,2,42,True,True,False,189,174.615,12,290
484,484,2,42,True,True,False,32,46.817,2,40
485,485,2,42,True,True,False,88,86.261,7,114
486,486,2,42,True,True,False,46,52.549,4,54
487,487,2,42,True,True,False,101,100.811,5,179
488,488,2,42,True,True,False,25,40.74,1,27
489,489,2,42,True,True,False,80,60.294,13,181
490,490,2,42,True,True,False,138,116.711,12,259
491,491,2,42,True,True,False,20,23.789,1,38
492,492,2,42,True,True,False,120,121.865,6,141
493,493,2,42,True,True,False,54,59.686,3,62
494,494,2,42,True,True,False,62,73.739,3,70
495,495,2,42,True,True,False,25,37.695,2,29
496,496,2,42,True,True,False,133,127.815,5,163
497,497,2,42,True,True,False,24,27.331,1,43
498,498,2,42,True,True,False,169,147.742,14,220
499,499,2,42,True,True,False,61,46.527,4,72
500,500,2,42,True,True,False,20,36.058,1,20
501,501,2,42,True,True,False,23,36.692,2,24
502,502,2,42,True,True,False,50,44.887,3,75
503,503,2,42,True,True,False,43,48.281,5,54
504,504,2,42,True,True,False,114,97.069,10,230
505,505,2,42,True,True,False,157,137.898,12,315
506,506,2,42,True,True,False,72,72.04,7,99
507,507,2,42,True,True,False,64,65.887,6,93
508,508,2,42,True,True,False,39,53.716,2,43
509,509,2,42,True,True,False,22,39.071,1,23
510,510,2,42,True,True,False,56,69.356,3,67
511,511,2,42,True,True,False,7,25.615,0,8
512,512,2,42,True,True,False,102,100.312,6,131
513,513,2,42,True,True,False,176,165.862,11,237
514,514,2,42,True,True,False,118,85.487,19,202
515,515,2,42,True,True,False,64,68.82,5,94
516,516,2,42,True,True,False,213,173.346,18,397
517,517,2,42,True,True,False,44,36.924,2,95
518,518,2,42,True,True,False,33,43.907,3,40
519,519,2,42,True,True,False,151,147.723,7,253
520,520,2,42,True,True,False,111,107.509,8,158
521,521,2,42,True,True,False,60,3.207,3,187
522,522,2,42,True,True,False,86,48.503,16,293
523,523,2,42,True,True,False,41,52.079,3,49
524,524,2,42,True,True,False,16,30.809,2,22
525,525,2,42,True,True,False,64,76.77,3,73
526,526,2,42,True,True,False,131,128.901,7,167
527,527,2,42,True,True,False,62,66.138,5,79
528,528,2,42,True,True,False,63,69.665,5,76
529,529,2,42,True,True,False,57,55.332,7,84
530,530,2,42,True,True,False,96,97.114,6,120
531,531,2,42,True,True,False,155,133.537,14,255
532,532,2,42,True,True,False,93,102.402,4,111
533,533,2,42,True,True,False,28,43.91,1,29
534,534,2,42,True,True,False,21,36.982,1,25
535,535,2,42,True,True,False,76,-10.645,4,250
536,536,2,42,True,True,False,42,12.12,2,88
537,537,2,42,True,True,False,64,76.502,3,71
538,538,2,42,True,True,False,31,43.605,2,33
539,539,2,42,True,True,False,10,28.953,0,10
540,540,2,42,True,True,False,64,74.364,3,69
541,541,2,42,True,True,False,30,31.719,2,35
542,542,2,42,True,True,False,40,51.33,3,44
543,543,2,42,True,True,False,137,93.122,10,162
544,544,2,42,True,True,False,151,-149.483,135,470
545,545,2,42,True,True,False,71,71.35,6,91
546,546,2,42,False,False,True,174,75.175,27,520
547,547,2,42,True,True,False,104,60.916,22,225
548,548,2,42,True,True,False,151,-11.695,59,507
549,549,2,42,True,True,False,63,-16.591,7,179
550,550,2,42,True,True,False,40,52.425,2,44
551,551,2,42,True,True,False,61,77.884,1,66
552,552,2,42,True,True,False,27,39.783,2,28
553,553,2,42,True,True,False,61,77.421,1,64
554,554,2,42,True,True,False,64,75.458,3,70
555,555,2,42,True,True,False,76,60.27,7,102
556,556,2,42,False,False,True,166,10.15,51,520
557,557,2,42,True,True,False,92,79.443,9,167
558,558,2,42,True,True,False,47,51.854,4,66
559,559,2,42,False,False,True,144,-51.725,62,520
560,560,2,42,True,True,False,58,65.22,4,73
561,561,2,42,False,False,True,154,28.9,40,520
562,562,2,42,True,True,False,214,154.249,26,442
563,563,2,42,True,True,False,124,125.311,6,163
564,564,2,42,True,True,False,31,44.671,2,35
565,565,2,42,True,True,False,119,111.977,8,154
566,566,2,42,True,True,False,81,51.297,16,186
567,567,2,42,True,True,False,38,51.943,2,45
568,568,2,42,True,True,False,23,38.81,1,25
569,569,2,42,True,True,False,62,17.256,19,218
570,570,2,42,True,True,False,38,52.488,2,47
571,571,2,42,True,True,False,146,141.07,9,209
572,572,2,42,True,True,False,24,35.976,2,35
