,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
550,550,2,42,True,True,False,65,74.773,4,72
551,551,2,42,True,True,False,17,35.875,0,18
552,552,2,42,True,True,False,72,75.23,5,112
553,553,2,42,True,True,False,80,88.552,4,87
554,554,2,42,True,True,False,48,52.2,2,56
555,555,2,42,True,True,False,72,85.607,2,80
556,556,2,42,True,True,False,18,34.411,1,22
557,557,2,42,True,True,False,144,103.667,19,304
558,558,2,42,True,True,False,265,241.255,16,386
559,559,2,42,True,True,False,185,149.087,18,367
560,560,2,42,True,True,False,7,26.707,0,7
561,561,2,42,True,True,False,37,50.211,2,40
562,562,2,42,True,True,False,10,29.796,0,10
563,563,2,42,True,True,False,108,34.118,19,255
564,564,2,42,True,True,False,191,149.825,13,375
565,565,2,42,True,True,False,47,59.794,2,51
566,566,2,42,False,False,True,172,111.225,14,520
567,567,2,42,True,True,False,18,37.133,0,20
568,568,2,42,True,True,False,70,54.16,11,152
569,569,2,42,True,True,False,20,32.92,1,28
570,570,2,42,True,True,False,132,129.115,8,190
